Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
The VI Grill,"201 St Joseph St, Suttons Bay, MI 49682",(231) 271-3300,4.0,68,$$,"Burgers,Sandwiches,Breakfast & Brunch",Fantastic Salmon with Cherry BBQ!Shrimp Linguine Alfredo spicy was good! Wing were great - very good! Drinks were good!Professional Staff was really friendly! Sweet atmosphere!…,"https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/UEeWzb8SAV6rQx1sQE6ArA/258s.jpg 2.87x",http://www.yelp.com/biz/the-vi-grill-suttons-bay-2?osq=Coffee
Light of Day Organics,"3502 E Traverse Hwy, Traverse City, MI 49684",(231) 228-7234,5.0,14,$$$,Tea Rooms,We had a lovely time at the tea farm. Angela was a wonderful host of our tea cupping and shared a variety of her teas with us. It was worth the $10. Our son enjoyed slurping the teas…,"https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/rOcPQyAj9TcmvLz5DCAvIg/258s.jpg 2.87x",http://www.yelp.com/biz/light-of-day-organics-traverse-city-2?osq=Coffee
Cone Corral & Pizzeria - Elk Rapids,"115 Ames St, Elk Rapids, MI 49629",(231) 264-6880,3.5,14,$,"Pizza,Ice Cream & Frozen Yogurt,Sandwiches",Burgers delicious.King cone the best.Fries hot.Hot wings done right.New resident.Will definitely return,"https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/SMzxXleQF-rvQ6mZ9EovXQ/258s.jpg 2.87x",http://www.yelp.com/biz/cone-corral-and-pizzeria-elk-rapids-elk-rapids?osq=Coffee
Muer Kitchens - Temp. CLOSED,"131 State St, Harbor Springs, MI 49740",(231) 412-5003,3.5,28,$$,"Breakfast & Brunch,Seafood,Salad","Pricey but worth it, imo. Love the breakfast and the service. Ambience is great. Nice people running the place. Usually stop in during the week so can't comment about weekends","https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/uBzXvxQcl9YwV8P54MYcfA/258s.jpg 2.87x",http://www.yelp.com/biz/muer-kitchens-harbor-springs?osq=Coffee
Don’s Drive In,"2030 US 31 N, Traverse City, MI 49686",(231) 938-1860,4.0,105,$,"Burgers,Sandwiches",A Traverse City classic! I have been eating at Don's all of my life. If you are from out of town you should stop and experience it for yourself.,"https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/d6RI3xZQbVMfT_iIS5lRsg/258s.jpg 2.87x",http://www.yelp.com/biz/dons-drive-in-traverse-city?osq=Coffee
Brengman Brothers,"9720 S Ctr Hwy, Traverse City, MI 49684",(231) 421-5611,3.0,32,$$,"Wine Bars,Wineries","This is my favorite winery in town. Their sweet wines are naturally sweet, not sweetened with a ton of refined sugar. The owners and staff are kind and welcoming. Very knowledgeable…","https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/wydc9N6b3G80Y00zvw7SDg/258s.jpg 2.87x",http://www.yelp.com/biz/brengman-brothers-traverse-city?osq=Coffee
Yiaya’s Eatery And Sweets,"328 E Front St, Traverse City, MI 49684",(231) 421-5782,4.5,3,,"Breakfast & Brunch,Sandwiches,Vegetarian",We recently had a vacation to Traverse City and while my husband was walking our dog he found this little treasure.He could not go in with the dog but the lady came out and gave…,"https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/omUMxBgF8avRNr8WJl-C8A/258s.jpg 2.87x",http://www.yelp.com/biz/yiayas-eatery-and-sweets-traverse-city?osq=Coffee
1852 Grill Room,"6966 Main St, Mackinac Island, MI 49757",(906) 847-7222,4.0,41,$$$,"American (Traditional),Breakfast & Brunch","I had the pork chop dinner, and those chops were the best I've ever had. We stayed there so we ate the complimentary breakfast every morning. Everything was cooked very well. Most…","https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/zqpkr_rKuuzYzlmy19xybQ/258s.jpg 2.87x",http://www.yelp.com/biz/1852-grill-room-mackinac-island?osq=Coffee
Bob Evans,"1910 Sus Hwy, Petoskey, MI 49770",(231) 348-7030,4.0,11,$,"American (Traditional),Breakfast & Brunch,Salad","This place is just excellent!! My husband & I have been here 3 times when we go to Petoskey. The food is always hot, fresh & delicious & we are never ever disappointed... Especially…","https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/R5dLKsOiK4AfqO-g3z1BHQ/258s.jpg 2.87x",http://www.yelp.com/biz/bob-evans-petoskey?osq=Coffee
Empire Ez Mart,"9988 W Front St, Empire, MI 49630",(231) 326-5181,3.0,3,$,Convenience Stores,"We grabbed warm beverages here after walking Empire bluffs and visiting the Pt. Betsie light. We were enroute to a potluck in Glen Arbor. Beautiful day. Warm beverages hit the spot,…","https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/bIM4qSoqvKYjyI_f2ecXKw/258s.jpg 2.87x",http://www.yelp.com/biz/empire-ez-mart-empire?osq=Coffee
Kilwins Chocolate Kitchen,"1050 Bay View Rd, Petoskey, MI 49770",(231) 347-7112,4.5,17,$$,"Desserts,Chocolatiers & Shops,Ice Cream & Frozen Yogurt","'Ello chaps!Few things get a 5 star rating from this guy, but Kilwins always does.Kilwins is a specialty chocolate shop with roots in northern Michigan. Don and Kathy Kilwin…","https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/iy7jlLm4qFAXwwBgygbnxQ/258s.jpg 2.87x",http://www.yelp.com/biz/kilwins-chocolate-kitchen-petoskey?osq=Coffee
Christopher’s Cafe,"3725 S Straits Hwy, Indian River, MI 49749",(231) 238-9312,4.0,14,$,"Breakfast & Brunch,American (Traditional)","This is such a cute little cafe decorated with old photos and a charcoal drawing of the cafe. Our group of 12 descended there for lunch today, on the way to Leland and were quickly…","https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/4Fa3hX_cfk8z8DqCNpDzpg/258s.jpg 2.87x",http://www.yelp.com/biz/christophers-cafe-indian-river?osq=Coffee
Water Street Cafe,"113 Water St, Boyne City, MI 49712",(231) 497-5050,4.0,12,$$,Sandwiches,"A must stop if your in the area. Breakfast is my favorite, but lunch and dinner are just as amazing. Great selection, incredibly prepared food, and of course great service. Anytime…","https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/1FhVW3MtCARg0L4Z3apRaw/258s.jpg 2.87x",http://www.yelp.com/biz/water-street-cafe-boyne-city?osq=Coffee
Laker Shakes Burdickville Market,"8995 S Dunns Farm Rd, Maple City, MI 49664",(231) 334-4669,4.0,5,$,Ice Cream & Frozen Yogurt,I have been coming here for years! I love this place! I love it even more that moomers ice cream is the ice cream of choice. The only thing that is the down side is that it's usually…,"https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/JHzJWMKeZApeHILT-P04Cg/258s.jpg 2.87x",http://www.yelp.com/biz/laker-shakes-burdickville-market-maple-city?osq=Coffee
Oleson’s Food Stores,"3850 N Long Lake Rd, Traverse City, MI 49684",(231) 947-6510,4.5,4,$$,Grocery,I love Oleson's.Truly a great grocery store and a very generous family.I remember meeting the original owner Jerry Oleson back when I was in Boy Scouts in the 80's.They would…,"https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/zhdixOA9SikRmgyRmixNng/258s.jpg 2.87x",http://www.yelp.com/biz/olesons-food-stores-traverse-city-4?osq=Coffee
Pizza Palace,"316 E Central Ave, Mackinaw City, MI 49701",(888) 742-6852,4.0,135,$$,"Pizza,Gluten-Free,Sandwiches","My wife and I love eating there. Great staff, super polite and ready to help. Very clean place, even the bathrooms. Really nice bar inside too, but still good for the whole family.…","https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/9r-eId-kgbaVEV52c1vbRA/258s.jpg 2.87x",http://www.yelp.com/biz/pizza-palace-mackinaw-city?osq=Coffee
The Manor On Glen Lake,"7345 W Glenmere Rd, Empire, MI 49630",(231) 334-0150,2.5,6,,"Seafood,Desserts,Steakhouses","We drove past The Manor on our way to the Sleeping Bear Dunes. It wasn't open in the morning when we passed yet, but we decided to drive past it again on our way back from the dunes.…","https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/r-CXAhot6r0UZZD_mcVpqA/258s.jpg 2.87x",http://www.yelp.com/biz/the-manor-on-glen-lake-empire?osq=Coffee
Sarducci’s Creekside,"5820 Shanty Creek Rd, Bellaire, MI 49615",(231) 533-7080,4.0,10,$$,"American (New),Sandwiches,Italian","Our waiter, ""Mike until midnight"", was prompt and delightful!! He seemed to know all the locals and treated new folks like best friends!We were there on a Thursday in August and…","https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/2sTN2jqAJJZsMmsFasyw5A/258s.jpg 2.87x",http://www.yelp.com/biz/sarduccis-creekside-bellaire?osq=Coffee
Etta’s “It’s Now”,"1053 W Conway Rd, Harbor Springs, MI 49740",(231) 487-8811,4.5,6,$$,"Food Trucks,American (Traditional)",We had Etta's truck at our neighborhood Labor Day party and could not have been happier with the experience. Steve and his staff did an excellent job with planning and communication.…,"https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/ZEPZLGRowjqheguNP641bA/258s.jpg 2.87x",http://www.yelp.com/biz/ettas-its-now-harbor-springs-3?osq=Coffee
Bel Lago Vineyards & Winery,"6530 S Lake Shore Dr, Cedar, MI 49621",(231) 228-4800,5.0,17,$$,Wineries,Best kept secret in TC Would give it a 10 if I couldSitting looking at the lake enjoying a Pinot to die for and Tempesto You MUST give this a tryWonderful staff,"https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/INW5DXDQG-1a7yzvruN1iA/258s.jpg 2.87x",http://www.yelp.com/biz/bel-lago-vineyards-and-winery-cedar?osq=Coffee
Western Avenue Grill,"6410 Western Ave, Glen Arbor, MI 49636",(231) 334-3362,3.0,99,$$,"American (Traditional),Bars,Desserts",We had a nice dinner here. Service was a tad slow but it seemed like they were maybe short staffed. The crab and corn chowder and the ribs were delicious!! Those were the most tender…,"https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/F_yV7Y08aO1NDOE63Fs6Dw/258s.jpg 2.87x",http://www.yelp.com/biz/western-avenue-grill-glen-arbor?osq=Coffee
Crooked Tree Breadworks,"2264 M-119, Petoskey, MI 49770",(231) 347-9574,4.5,14,$$,"Bakeries,Specialty Food",Great bread and great bakers. Great bakers get the simple stuff right every time. The 3 o'clock baguette is spot on and great with cheese. Good bread bakers are hard to find. The…,"https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/YrxzjD_Uf3JA24tgPpZyqQ/258s.jpg 2.87x",http://www.yelp.com/biz/crooked-tree-breadworks-petoskey?osq=Coffee
Panera Bread,"1386 W Main St, Gaylord, MI 49735",(989) 705-1003,3.5,7,$,"Salad,Soup,Sandwiches","Great service, accurate pick up order! Great option to fast food when you're on the road. Friendly staff made it 5 stars.","https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/hqEUjYNL7LrDQU6fdX_LIQ/258s.jpg 2.87x",http://www.yelp.com/biz/panera-bread-gaylord?osq=Coffee
