Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Backstage Deli,"3900 Las Vegas Blvd S, Las Vegas, NV 89109",(702) 262-4778,4.0,179,$$,"Delis,Breakfast & Brunch,Sandwiches","Oh my God. I am beyond stuffed.I had the cheese burger, boyfriend had the chicken pesto mozzarella. A++ Service was fast, food was hot. Couldn't ask for more.Combos are a good…","https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/Y89HtpH-Y1-U_47FNRXO6g/258s.jpg 2.87x",http://www.yelp.com/biz/backstage-deli-las-vegas?osq=Coffee
Yojié Japanese Fondue,"9440 W Sahara Ave, Las Vegas, NV 89117",(702) 445-7008,4.5,343,$$,"Japanese,Fondue,Desserts",There's not many places to choose from when it comes to shabu/suziyaki in Vegas. I was surprised to learn that this place existed and my first initial thought was that this was a…,"https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/r7xy7xty48lmMWJolHuIMw/258s.jpg 2.87x",http://www.yelp.com/biz/yoji%C3%A9-japanese-fondue-las-vegas-4?osq=Coffee
Shake Shack,"3780 S Las Vegas Blvd, Las Vegas, NV 89109",(718) 751-4760,4.5,91,$$,"Burgers,Fast Food,Ice Cream & Frozen Yogurt",Lovely people and great food! I brought my dogs to hang out outside and one of the employees approached me asking if they wanted water and some dog biscuits. Of course we did! Got…,"https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/d42-Gja45YBi6XlXMilNpg/258s.jpg 2.87x",http://www.yelp.com/biz/shake-shack-las-vegas-8?osq=Coffee
Savona Bistro,"160 E Flamingo Rd, Las Vegas, NV 89109",(702) 836-9775,3.5,54,$$,"American (Traditional),Breakfast & Brunch,Cocktail Bars","Overall the convenience is great especially if you're staying at the Westin. The trip was good and so was the salad and the desserts, however, the prime rib was really dry and tough.…","https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/zaU9IBMoKOEkihyQScBdgg/258s.jpg 2.87x",http://www.yelp.com/biz/savona-bistro-las-vegas-2?osq=Coffee
Starbucks,"7300 N Aliante Pkwy, North Las Vegas, NV 89084",(702) 692-7854,5.0,4,$$,Coffee & Tea,I love one of the baristas at this Starbucks. His name is Josh. He created a delicious drink for me - mango lemonade infused with pineapple. Yummy. He also has a great personality. I…,"https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/1c8pZZaKkToVzvzqF6ViOA/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-north-las-vegas-14?osq=Coffee
Hop Nuts Brewing,"1120 S Main St, Las Vegas, NV 89104",(702) 816-5371,4.0,164,$,Breweries,"I have yet to visit a brewery that also has a full bar, until now.Hop Nuts is an brewtiful spot to grab a pint after work. Their selection is always revolving and showcases their…","https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/OqlTPgM_UZ4sApMJp9zVmw/258s.jpg 2.87x",http://www.yelp.com/biz/hop-nuts-brewing-las-vegas?osq=Coffee
El Tricolor Bakery,"1951 N Decatur Blvd, Las Vegas, NV 89108",(702) 646-0068,4.5,15,$,"Bakeries,Salvadoran,Mexican","Very good products, family owned. Reasonable prices. food is fresh. Employees very nice and helpful. Cakes are beautiful and made on site.","https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/WlIyQ0FZeRa5PlGClcxOGA/258s.jpg 2.87x",http://www.yelp.com/biz/el-tricolor-bakery-las-vegas?osq=Coffee
Colorado River Coffee Roasters,"1640 Foothill Dr, Boulder City, NV 89005",(702) 293-0191,5.0,15,$,"Coffee & Tea,Coffee Roasteries,Organic Stores",CRCR is one of the best coffee roasters in the US.Recently I have had to travel around a lot and there are very few roasters who have their coffee roasting at the level the Erik…,"https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/klYXKqc5VqbL20rUthn7Pg/258s.jpg 2.87x",http://www.yelp.com/biz/colorado-river-coffee-roasters-boulder-city-3?osq=Coffee
Cafe Lago,"3570 Las Vegas Blvd S, Las Vegas, NV 89109",,,,,Cafes,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/cafe-lago-las-vegas-5?osq=Coffee
The Cheesecake Factory,"505 S Grand Central Pkwy, Las Vegas, NV 89106",(702) 471-0029,3.0,225,$$,"Desserts,American (New),Seafood",UPDATE:Last time we came here we didn't have the best experience. But we came back to this Cheesecake Factory to give it another try. We received the best service hands down from…,"https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/HY1pPeNG24kpGEiVB0su0w/258s.jpg 2.87x",http://www.yelp.com/biz/the-cheesecake-factory-las-vegas-10?osq=Coffee
CRAFTkitchen,"10940 S Eastern Ave, Henderson, NV 89052",(702) 728-5828,4.0,543,$$,"Bakeries,Breakfast & Brunch,Gluten-Free","Really good food!Everything is delicious.Churro waffles, sweet potato fries, arugula salad, turkey burger and French dip.Very fresh and tasty. Wait can be long but worth it.…","https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/lBQX8sepkeKpC0YSBRooWQ/258s.jpg 2.87x",http://www.yelp.com/biz/craftkitchen-henderson-3?osq=Coffee
Starbucks,"735 S Green Valley Pkwy, Henderson, NV 89052",(702) 757-5611,3.5,12,$$,Coffee & Tea,"I Love this location. They are efficient, friendly and always go above and beyond. . I always have annoyingly big orders for my offices and I go out of my way to work with this…","https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/cZTdKQhAASnnJdm9eoY1zQ/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-henderson-40?osq=Coffee
Luv It Frozen Custard,"505 E Oakey Blvd, Las Vegas, NV 89104",(702) 384-6452,4.0,651,$,Ice Cream & Frozen Yogurt,Was looking to satisfy my ice creamcraving before heading home to Cali.Found the place via Yelp and saw amazing reviews so I decided to try it. Boy am I glad I did!!!This place…,"https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/wv6BITuwCMo7gb2E_6XFwg/258s.jpg 2.87x",http://www.yelp.com/biz/luv-it-frozen-custard-las-vegas?osq=Coffee
Promenade Food Court,"3555 Las Vegas Blvd S, Las Vegas, NV 89115",,2.0,6,$$,"Coffee & Tea,Ice Cream & Frozen Yogurt","The Promenade Food Court consists of a TCBY, Java Detour, and a Mrs. Fields Cookies and they are all located within one counter.I decided to get a coffee from Java Detour.Now…","https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/lP30hnpg5EJv7Rag2X38ow/258s.jpg 2.87x",http://www.yelp.com/biz/promenade-food-court-las-vegas?osq=Coffee
Our Families Country Cafe,"10591 S Rainbow Blvd, Las Vegas, NV 89179",(702) 270-8700,4.0,412,$$,"Breakfast & Brunch,American (Traditional),Diners","Kevin is the shit!! It was my first time here and he was so amazingly nice and cool. He loves dogs, he has a great sense of humor, and he is a badass bartender. Thanks Kevin for…","https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/3JJE3IerokXn6xwvqnV_Fg/258s.jpg 2.87x",http://www.yelp.com/biz/our-families-country-cafe-las-vegas-2?osq=Coffee
The Coffee Cup,"512 Nevada Hwy, Boulder City, NV 89005",(702) 294-0517,4.5,506,$,"Diners,Coffee & Tea,Breakfast & Brunch","If you haven't been to The Coffee Cup in Boulder City yet, you are missing out! Probably the best breakfast I've ever had, with excellent service at faster-than-fast-food speed, at…","https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/k2Qa97swiWDFaKCy8cVNKg/258s.jpg 2.87x",http://www.yelp.com/biz/the-coffee-cup-boulder-city?osq=Coffee
Great Grubbing,"2530 St Rose Pkwy, Henderson, NV 89074",(702) 982-8080,4.0,201,$$,"Gluten-Free,Vegan,Breakfast & Brunch","Super short: Best gluten free bread I've ever had! Best gluten free bread ever really! Sandwich was great, Coffee was ok, but very tasty overall. Comfy little space with a youthful…","https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/JjLUqMXQj78WAWRjhYa0GA/258s.jpg 2.87x",http://www.yelp.com/biz/great-grubbing-henderson-3?osq=Coffee
McDonald’s,"4804 W Lone Mountain Rd, Las Vegas, NV 89130",(702) 658-5442,2.0,22,$,"Fast Food,Burgers,Coffee & Tea","Why write a review for McDonalds? One reason only- it's not the haute cuisine they dish out through lé drive through. It's the employees, that have such an undying loyalty to the…","https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/9gzXpBmVN5RUjWWwHGYckQ/258s.jpg 2.87x",http://www.yelp.com/biz/mcdonalds-las-vegas-78?osq=Coffee
Divine Eatery,"7181 N Hualapai Way, Las Vegas, NV 89166",(702) 433-4800,4.0,251,$$,"American (New),Breakfast & Brunch,Burgers","Another review of places to eat near the new house, this one less than a mile away I think.It has an average of 4 stars but we were a bit cautious because of the ""suburban star…","https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/6uqg7gjJEGJsrUuM1FwUZA/258s.jpg 2.87x",http://www.yelp.com/biz/divine-eatery-las-vegas?osq=Coffee
Starbucks,"180 S Stephanie St, Henderson, NV 89012",(702) 564-1236,3.0,61,$,Coffee & Tea,Domenique was pretty. This was Jen's first day and she really looked like she knew what she was doing.Rachael was spectacular.,"https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/ZUUOrOFEDZhEyS5p84hd1g/258s.jpg 2.87x",http://www.yelp.com/biz/starbucks-henderson-23?osq=Coffee
Del Mar Deli,"9777 Las Vegas Blvd S, Las Vegas, NV 89183",(702) 796-7111,3.5,119,$$,"Sandwiches,Delis,Breakfast & Brunch","Expensive but you get what you pay for. They charge for everything including buttering your bread. Yeah, even that is extra. Take a deep breath in line, that'll be another $1.Good…","https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/u9mRGbyN-tm3KrfOXj77_Q/258s.jpg 2.87x",http://www.yelp.com/biz/del-mar-deli-las-vegas?osq=Coffee
WinCo Foods,"6101 N Decatur Blvd, Las Vegas, NV 89130",(702) 395-1359,4.0,146,$,Grocery,"If you have never shopped at Winco you need to start!!! They have the best prices in town for pretty much everything. Plus, let's talk about all those awesome bins they have for…","https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/L3CC0U-Fev9pJ6DIZ6ezHA/258s.jpg 2.87x",http://www.yelp.com/biz/winco-foods-las-vegas?osq=Coffee
Seattle’s Best Coffee,"9090 Alta Dr, Las Vegas, NV 89145",(702) 562-2408,,,,Coffee & Tea,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,http://www.yelp.com/biz/seattles-best-coffee-las-vegas?osq=Coffee
LMJ Cafe,"4955 E Craig Rd, Las Vegas, NV 89115",(702) 685-5599,2.5,4,$$,Cafes,"Tried this place out for the first time. A little off the beaten path in N.LV, but if you're in the area, very worth the stop. The Customer service is absolutely point on. From the…","https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/55yRcIqNegxW5PB3EHy1EQ/258s.jpg 2.87x",http://www.yelp.com/biz/lmj-cafe-las-vegas?osq=Coffee
JuiceFarm,"3325 Las Vegas Blvd, Las Vegas, NV 89109",(702) 607-0753,3.0,66,$$$,Juice Bars & Smoothies,"I tried the protein açaí bowl, I was really looking forward to something healthy considering the nearby restaurants.In my opinion there were way too many nuts, a little…","https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/P26OyN-VjM9F9zshZ5roEw/258s.jpg 2.87x",http://www.yelp.com/biz/juicefarm-las-vegas-2?osq=Coffee
