Name,Street Address,Phone,Rating,Reviews,Price Range,Category,Description,Image URL,Listing URL
Maison Kayser,"57 Court St, Brooklyn, NY 11201",(718) 254-9600,3.5,92,$$,"Coffee & Tea,Breakfast & Brunch,Bakeries","Pristine marble white counters to reflect the buttery croissants, baguettes, mini cakes, pan de chocolate and plethora of patisserie offerings I cannot pronounce. Everything looks…","https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/-AiguwDRdYBuy6hSIMcBMQ/258s.jpg 2.87x",http://www.yelp.com/biz/maison-kayser-brooklyn?osq=Coffee
Blue & Gold Deli,"1075 1st Ave, New York, NY 10022",(212) 755-5505,4.0,14,$,"Sandwiches,Coffee & Tea,Bagels","Excellent bodega, great reliable fresh food. The owner is wonderful. The employees are professional Hispanic employees. They also notarize in that store. Their corned beef hash is…","https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/1TxNs4y8pIIrvwlQG5HEaA/258s.jpg 2.87x",http://www.yelp.com/biz/blue-and-gold-deli-new-york-2?osq=Coffee
Little Zelda,"728 Franklin Ave, Brooklyn, NY 11238",(917) 499-3244,4.0,169,$,Coffee & Tea,"I have been living in Crown Heights for almost 4 years and this coffee shop has grown near and dear to me. The small space may not be for everyone which is understandable, it can get…","https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/3UZb5gAR_i9CWxcN91wiXw/258s.jpg 2.87x",http://www.yelp.com/biz/little-zelda-brooklyn?osq=Coffee
Smile To Go,"22 Howard St, New York, NY 10013",(646) 863-3893,3.5,101,$$,"American (New),Bakeries,Coffee & Tea","Love this place! They have excellent coffee and great vegan and gluten-free baked goods. What a treat! It's just a cross the street from our favorite hotel, 11 Howard. We went over…","https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/iHMOgn774GmCIsEKQaf12Q/258s.jpg 2.87x",http://www.yelp.com/biz/smile-to-go-new-york-2?osq=Coffee
Brooklyn Kettle,"420 Putnam Ave, Bedford-Stuyvesant, NY 11216",(347) 365-3497,4.5,15,$$,Coffee & Tea,"This place is the best!Go drink some coffee here! Nice people, good spot off the Ave","https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/J0FUry_nRXWugVAJ7FTmaw/258s.jpg 2.87x",http://www.yelp.com/biz/brooklyn-kettle-bedford-stuyvesant?osq=Coffee
Bittersweet,"180 Dekalb Ave, Brooklyn, NY 11205",(718) 852-2556,3.5,101,$,"Coffee & Tea,Donuts,Cafes",Came here on a recent trip to NYC...on my last day I had to hit good ol BK! I looked up a coffee shop on my phone and my friend pulled this spot up. It was close to the park and…,"https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/Nzj6wNV16YGnoGBr57uBUw/258s.jpg 2.87x",http://www.yelp.com/biz/bittersweet-brooklyn?osq=Coffee
Pret A Manger,"750 8th Ave, New York, NY 10036",(212) 382-3491,4.0,15,$$,"Coffee & Tea,Breakfast & Brunch,Sandwiches","I already loved this chain but loved it even more after my experience with AJ today! He was very attentive and offered me exceptional service, all while cleaning his work station…","https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/5e5NBAsWN1Bja5NMQJ3dRQ/258s.jpg 2.87x",http://www.yelp.com/biz/pret-a-manger-new-york-74?osq=Coffee
Harlem Coffee,"151 Lenox Ave, New York, NY 10025",(917) 475-1135,4.5,55,$,"Cafes,Sandwiches,Desserts",I was actually suggested to go here from a girl at Corner Social & I am very happy that I did. A pretty cool looking coffee shop that has been around for only 8 months.Upside: I…,"https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/OQD9Hpdchp056YIDXEHYkw/258s.jpg 2.87x",http://www.yelp.com/biz/harlem-coffee-new-york-12?osq=Coffee
Petrossian Boutique & Cafe,"911 7th Ave, New York, NY 10019",(212) 245-2217,4.0,299,$$,"Bakeries,Breakfast & Brunch,Chocolatiers & Shops","I had a total of THREE items here - I started with: (1) Petrossian Iced tea - which was GREAT. I know everyone's preferences might be different, but I like my tea unsweetened. This…","https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/v-9A3VnOXeWmrk1SNdSJDw/258s.jpg 2.87x",http://www.yelp.com/biz/petrossian-boutique-and-cafe-new-york?osq=Coffee
Buongiorno Espresso Bar,"502 9th Ave, New York, NY 10018",(212) 792-6998,3.5,62,$,Coffee & Tea,The other reviewers are right. This place is tiny. It's probably a tough squeeze when they are busy. I did not give them four stars for the location or atmosphere. I gave them four…,"https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/zHsAswChvApHJC_8pRzboA/258s.jpg 2.87x",http://www.yelp.com/biz/buongiorno-espresso-bar-new-york?osq=Coffee
Maison Kayser,"1535 3rd Ave 87th St, New York, NY 10128",(212) 348-8400,3.5,171,$$,"Breakfast & Brunch,Bakeries,Coffee & Tea","I came in for some Sunday night downtime with my best friend after work and the ambiance was very calm and serine. It is great that they have 2 sections, one where you can just order…","https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/pNEVlUX2ZL6k2cwslJ_y8Q/258s.jpg 2.87x",http://www.yelp.com/biz/maison-kayser-new-york-7?osq=Coffee
Furman’s Coffee,"547 Nostrand Ave, Brooklyn, NY 11216",(207) 232-2930,5.0,17,$$,Coffee & Tea,"I'm so glad there's a new, comfortable working coffee shop around.The owner/barista serves up Super Crown coffee (!), which is killer. I enjoy sitting at the window bar working off…","https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/8O8IBFBbaQrTe4qFiyq01A/258s.jpg 2.87x",http://www.yelp.com/biz/furmans-coffee-brooklyn?osq=Coffee
2beans,"817 Avenue Of The Americas, New York, NY 10001",(212) 937-8914,4.0,8,$,"Chocolatiers & Shops,Coffee & Tea","This place is really great! I often am at the GC location, but have gone here now for some business meetings over the last few weeks and it has not disappointed.I even took an…","https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/AZrXUn_hNh1ojd6Z_DV6yA/258s.jpg 2.87x",http://www.yelp.com/biz/2beans-new-york-6?osq=Coffee
Milk & Pull,"778 Seneca Ave, Ridgewood, NY 11385",(718) 821-1155,3.5,72,$,"Coffee & Tea,Bagels,Sandwiches",Milk & Pull is awesome in so many ways. The barista was really sociable and answered our questions. He struck up a conversation with us and had me laughing. The seating is spacious…,"https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/z29-d1n-6HEpzvbRXlpzOQ/258s.jpg 2.87x",http://www.yelp.com/biz/milk-and-pull-ridgewood?osq=Coffee
Your Way Cafe,"17 Wilson Ave, Brooklyn, NY 11237",(347) 406-8510,4.0,73,$,"Coffee & Tea,Breakfast & Brunch,Wraps","Most importantly, this place gets five stars on customer service! The man who took my order was so patient with me and helped me figure out what I want. There are so many great…","https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/90s.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/180s.jpg 2.00x,https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/ms.jpg 1.11x,https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/120s.jpg 1.33x,https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/168s.jpg 1.87x,https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/ls.jpg 2.78x,https://s3-media3.fl.yelpcdn.com/bphoto/emO8CYMIKO6E9oJDMnmCNg/258s.jpg 2.87x",http://www.yelp.com/biz/your-way-cafe-brooklyn-2?osq=Coffee
JOE & THE JUICE,"1114 Ave Of The Americas, New York, NY 10018",,3.0,95,$$,"Cafes,Juice Bars & Smoothies,Coffee & Tea","Solid juice and coffee café conveniently located right across from Bryant Park. Love the design of this place. It's a little dark with the furniture and flooring, but the natural…","https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/q6Pyah5IzVUsPbRsWDUWVQ/258s.jpg 2.87x",http://www.yelp.com/biz/joe-and-the-juice-new-york-5?osq=Coffee
Paris Baguette,"45-22 46th St, Sunnyside, NY 11104",(718) 706-0404,3.5,38,$,"Bakeries,Coffee & Tea,Cafes",I like the Paris Baguette stores.I first long time ago went to the one in Flushing.They have some of the best croissants pastries ever. They just got this one right. Sooooo…,"https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/kjgPRi5RHQb569Sy4sxStA/258s.jpg 2.87x",http://www.yelp.com/biz/paris-baguette-sunnyside?osq=Coffee
Herald Square Cafe,"901-959 6th Ave, New York, NY 10001",,3.5,24,$,"Cafes,Coffee & Tea","I typically come here everyday, Tyler is a very well mannered and spoken character that always makes and remembers my drinks very well. Its very comfortable on slow days.","https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/90s.jpg"" srcset=""https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/180s.jpg 2.00x,https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/ms.jpg 1.11x,https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/120s.jpg 1.33x,https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/168s.jpg 1.87x,https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/ls.jpg 2.78x,https://s3-media4.fl.yelpcdn.com/bphoto/91w6NQmbrXQUdZB3L6e_6g/258s.jpg 2.87x",http://www.yelp.com/biz/herald-square-cafe-new-york?osq=Coffee
Le Paris Dakar,"518 Nostrand Ave, New York, NY 11216",(347) 955-4100,4.5,136,$$,"Coffee & Tea,Creperies,Sandwiches",Love this place!Great crepes!Beautiful interiors!Will go again. There is free wifi! it's very house warming and relaxing. I love how you can see how they make your crepes,"https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/CHlrVNdS0imwxw86wFCpUQ/258s.jpg 2.87x",http://www.yelp.com/biz/le-paris-dakar-new-york?osq=Coffee
Chipilo,"48 Mulberry St, New York, NY 10013",(212) 804-8183,4.5,19,$$,"Sandwiches,Coffee & Tea",Most underrated place in Chinatown. Best sandhwiches in a mile radius. Very highly recommended !,"https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/cbqH0qKnMqwyDb4sFTxKdA/258s.jpg 2.87x",http://www.yelp.com/biz/chipilo-new-york?osq=Coffee
Cafe Leah,"225 Broad Ave, Palisades Park, NJ 07650",(201) 585-0020,4.0,150,$,"Desserts,Cafes,Coffee & Tea",I shared the green tea cheesecake bingsoo with 2 friends and we all thought the green tea flavor was on point. The ice was fluffy and there was a good amount of red bean and mochi at…,"https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/90s.jpg"" srcset=""https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/180s.jpg 2.00x,https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/ms.jpg 1.11x,https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/120s.jpg 1.33x,https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/168s.jpg 1.87x,https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/ls.jpg 2.78x,https://s3-media2.fl.yelpcdn.com/bphoto/wVvnxy9hKX6tqP6rjq6mKw/258s.jpg 2.87x",http://www.yelp.com/biz/cafe-leah-palisades-park?osq=Coffee
Cleopatra Cafe,"279 Central Ave, Jersey City, NJ 07307",(201) 208-7232,5.0,11,$,"Hookah Bars,Coffee & Tea,Juice Bars & Smoothies",Really enjoyed this little gem. I always wanted to go to this cafe ever since it was on the other side of central and I finally got to go. The hookah was great and strong in…,"https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/2C19zDRg5UioKb9Pk0lLVQ/258s.jpg 2.87x",http://www.yelp.com/biz/cleopatra-cafe-jersey-city-2?osq=Coffee
Jane Motorcycles,"396 Wythe Ave, Williamsburg, NY 11249",(347) 844-9075,4.0,20,$$,"Motorcycle Gear,Coffee & Tea,Men's Clothing",This is my favorite motorcycle shop in #brooklyn ever!!! Go in and check out all the gear and get a cup of Joe at Jane!!!,"https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/ECIp9S2cx78sRzHZBlPyzA/258s.jpg 2.87x",http://www.yelp.com/biz/jane-motorcycles-williamsburg?osq=Coffee
Pret A Manger,"1200 Ave of Americas, New York, NY 10036",(646) 537-0030,4.0,94,$,"Sandwiches,Coffee & Tea,Breakfast & Brunch","If you are in the Rockefeller Center area and are looking for a spontaneous place to duck into and away from the masses, this natural foods shop has a great variety of coffee,…","https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/90s.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/180s.jpg 2.00x,https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/ms.jpg 1.11x,https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/120s.jpg 1.33x,https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/168s.jpg 1.87x,https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/ls.jpg 2.78x,https://s3-media1.fl.yelpcdn.com/bphoto/XEDnT02oHdSWj7N3oTN8tw/258s.jpg 2.87x",http://www.yelp.com/biz/pret-a-manger-new-york-21?osq=Coffee
